1.189313443680297055e+01,7.483759776951673937e-01,5.388080855018587134e-02,5.400565985130111740e-02,2.152413537015120948e+00,1.068235189243422312e+00,6.795802487017024718e-02,1.338289962825275729e-02,5.380000000000000000e+02,1.189313443680297055e+01
1.088111248366013228e+01,8.960265686274511421e-02,4.441872549019607735e-02,4.454372549019607747e-02,1.754920996169351044e+00,8.409710974667132799e-01,7.486379508232073043e-02,3.236601307189542975e+00,1.530000000000000000e+02,1.088111248366013228e+01
1.178320796363636269e+01,1.770193272727272338e-01,7.499999999999999722e-03,7.499999999999999722e-03,4.106250000000000178e-01,3.712500000000000244e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+02,1.178320796363636269e+01
1.199373849099098877e+01,-2.418947882882883094e-01,4.108824324324324151e-02,4.439060810810811081e-02,1.621175190070626382e+00,6.798992931580974952e-01,3.784868296673696286e-01,-7.774774774774774855e+00,2.220000000000000000e+02,1.199373849099098877e+01
1.176156097560975589e+01,-7.089268292682926464e-02,4.799999999999999580e-03,4.799999999999999580e-03,1.924682926829268115e-01,9.693658536585368635e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.200000000000000000e+01,1.176156097560975589e+01
1.208792946785714051e+01,-4.138272357142857572e-01,7.499999999999998855e-03,7.499999999999998855e-03,4.213727678571428381e-01,3.927455357142857206e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.120000000000000000e+02,1.208792946785714051e+01
1.095636902127659873e+01,3.284515106382979166e-02,7.499999999999997988e-03,7.499999999999997988e-03,3.035106382978722817e-01,1.570212765957446632e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,1.095636902127659873e+01
1.072066753628318558e+01,-4.445819500000000035e-01,8.242565265486727355e-02,8.398094026548673374e-02,3.135430461367523680e+00,1.278881182889563206e+00,1.915622316551668369e-01,1.457522123893805421e+00,2.260000000000000000e+02,1.072066753628318558e+01
1.174660358571428809e+01,-1.353919857142857064e-01,7.499999999999998855e-03,7.499999999999998855e-03,4.403571428571427804e-01,4.307142857142856052e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+01,1.174660358571428809e+01
1.195306788000000076e+01,-3.441766117647058337e-02,2.104171764705881770e-02,2.365348235294117279e-02,8.999155835792995717e-01,4.612664024404345420e-01,4.567750550693115974e-01,4.644705882352941018e+00,1.700000000000000000e+02,1.195306788000000076e+01
1.059631540283018936e+01,-3.791285094339623130e-01,1.519038679245282922e-02,1.519038679245282922e-02,6.472067688679244979e-01,3.829903301886791178e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.060000000000000000e+02,1.059631540283018936e+01
1.108871086705202380e+01,-3.753548739884393082e-01,4.606525606936415912e-02,4.597513179190752114e-02,1.752137649017477816e+00,7.430649859179764283e-01,6.252254219934026691e-02,-1.907514450867051903e-01,3.460000000000000000e+02,1.108871086705202380e+01
1.058351785714285676e+01,-3.760339428571428111e-01,7.499999999999999722e-03,7.499999999999999722e-03,4.138392857142856873e-01,3.776785714285713635e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,1.058351785714285676e+01
1.174945588421052811e+01,-1.361306210526315452e-01,1.598605263157894599e-02,1.598605263157894599e-02,6.112918421052631057e-01,2.634205263157894938e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.600000000000000000e+01,1.174945588421052811e+01
1.084354538356164532e+01,-1.125522328767123159e-01,7.499999999999999722e-03,7.499999999999999722e-03,3.715582191780821830e-01,2.931164383561644105e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.300000000000000000e+01,1.084354538356164532e+01
1.127299553571428525e+01,-5.079017857142857639e-02,7.500000000000000590e-03,7.500000000000000590e-03,3.266517857142857140e-01,2.033035714285714168e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,1.127299553571428525e+01
1.074359098053527717e+01,-4.696313350364963446e-01,1.879116180048661933e-01,2.132978102189780345e-01,6.820794635505098569e+00,1.629424941193734266e+00,4.731490258036838426e-01,1.207469586374696036e+01,4.110000000000000000e+02,1.074359098053527717e+01
1.178157533933823409e+01,-1.469965698529411835e-01,4.953781507352941066e-02,4.082179007352942229e-02,1.628282952164691766e+00,5.584183480458916327e-01,5.665125669815657128e-01,7.794117647058823595e-01,5.440000000000000000e+02,1.178157533933823409e+01
1.241742187499999872e+01,5.388281249999999911e-01,1.874999999999999931e-02,1.874999999999999931e-02,7.664062499999999556e-01,4.078124999999999667e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,1.241742187499999872e+01
