3.022618303571428555e+02,5.976190476190475914e-02,1.406250000000000000e-01,1.406250000000000000e-01,4.910714285714285615e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.016218402777777783e+02,-3.449652777777777457e-01,1.837500000000000244e-01,1.839583333333333626e-01,5.739583333333332649e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.021300053333333722e+02,-8.150733333333333441e-03,3.986800000000000066e-02,3.986800000000000066e-02,1.594720000000000165e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.020954817384615581e+02,-5.508093846153846451e-01,7.499999999999998855e-03,7.499999999999998855e-03,8.567307692307691777e-03,0.000000000000000000e+00,1.000000000000000000e+01
3.026183359374999782e+02,1.905234375000000036e-01,7.499999999999999722e-03,7.499999999999999722e-03,1.499999999999999944e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.026256785714285797e+02,-1.107857142857142929e-01,8.812499999999999500e-02,9.476785714285713980e-02,1.353571428571428634e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.015717212400000449e+02,5.401544000000001455e-01,3.736000000000000605e-03,3.736000000000000605e-03,3.736000000000000605e-03,0.000000000000000000e+00,1.000000000000000000e+01
3.020476937588235273e+02,1.202372235294117686e-01,7.499999999999999722e-03,7.499999999999999722e-03,1.499999999999999944e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.026344230769230990e+02,-1.134615384615384748e-01,1.106250000000000289e-01,1.276442307692307598e-01,1.096153846153846007e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.015475624999999695e+02,3.002500000000000169e-01,3.281250000000000139e-02,3.262500000000000122e-02,3.206250000000000072e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.024371153846153675e+02,-1.094951923076923211e-01,2.624999999999999903e-02,2.769230769230768968e-02,1.211538461538461467e-02,-3.846153846153846256e+00,1.000000000000000000e+01
3.020805624999999850e+02,3.227684285714284979e-02,2.662499999999999936e-02,2.638392857142856859e-02,1.368750000000000001e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.021605708000000163e+02,6.607968571428571303e-02,3.986800000000000066e-02,3.986800000000000066e-02,2.107308571428571919e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.021573322368420804e+02,7.060859473684211185e-02,4.125000000000000194e-02,3.998684210526316091e-02,1.760526315789473842e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.029013920159999884e+02,1.587025119999999900e-01,7.499999999999999722e-03,7.499999999999999722e-03,6.555000000000000063e-03,0.000000000000000000e+00,1.000000000000000000e+01
3.011232499999999845e+02,-1.552395833333333475e-01,8.812499999999999500e-02,8.624999999999999334e-02,4.587499999999999911e-02,-2.899999999999999911e+00,1.000000000000000000e+01
3.026381250000000023e+02,-1.049375000000000030e-01,9.937500000000000500e-02,1.044999999999999957e-01,2.912500000000000158e-02,1.140000000000000036e+01,1.000000000000000000e+01
3.016358923777777363e+02,-3.269895999999999914e-01,1.443750000000000033e-01,1.530729166666666696e-01,4.093749999999999473e-02,7.888888888888889284e+00,1.000000000000000000e+01
3.019588937666666766e+02,-5.209375000000000533e-01,7.499999999999998855e-03,7.499999999999998855e-03,1.267500000000000050e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.018362976190476274e+02,4.392267142857143175e-02,7.499999999999999722e-03,7.499999999999999722e-03,3.892857142857143217e-03,0.000000000000000000e+00,1.000000000000000000e+01
3.024894818000000214e+02,-3.597527500000000100e-02,3.986800000000000066e-02,3.986800000000000066e-02,2.242575000000000124e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.024351893939393676e+02,-1.081723636363636359e-01,3.749999999999999861e-02,3.749999999999999861e-02,2.022727272727272568e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.011287937499999998e+02,-1.525062500000000099e-01,8.249999999999999001e-02,8.531250000000001332e-02,5.109374999999999334e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.020776339285714585e+02,2.709821428571428797e-02,2.906250000000000153e-02,3.040178571428571452e-02,1.508928571428571480e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.011235326086956547e+02,-1.564402173913043426e-01,7.687499999999999889e-02,7.687499999999999889e-02,4.671195652173912305e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.021614843749999864e+02,6.671875000000000722e-02,1.874999999999999931e-02,1.874999999999999931e-02,3.502232142857143044e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.024374188823529153e+02,-1.066090588235294179e-01,3.986800000000000760e-02,3.986800000000000760e-02,1.758882352941176438e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.026341027777777981e+02,-6.691888888888889442e-01,2.945000000000000048e-02,2.945000000000000048e-02,2.559722222222222260e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.016239154411764503e+02,-3.456066176470588003e-01,1.556249999999999856e-01,1.640625000000000000e-01,1.209375000000000172e-01,3.058823529411764497e+00,1.000000000000000000e+01
3.020768923611110495e+02,2.531250000000000167e-02,3.281249999999999445e-02,3.677083333333333592e-02,1.755208333333333273e-02,-3.094444444444444553e+00,1.000000000000000000e+01
3.026315446428571363e+02,-6.673437571428570969e-01,1.874999999999999584e-02,1.874999999999999584e-02,2.450892857142857040e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.011351696428570790e+02,1.610720714285714464e-02,7.500000000000000590e-03,7.500000000000000590e-03,6.374999999999999591e-03,0.000000000000000000e+00,1.000000000000000000e+01
3.021318581189188990e+02,-4.260145945945945610e-03,1.874999999999999931e-02,2.011824324324324245e-02,7.804054054054052406e-03,-4.054054054054054390e+00,1.000000000000000000e+01
3.015506714428571513e+02,2.987107285714286076e-01,2.437500000000000083e-02,2.484374999999999778e-02,2.267410714285714515e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.024893037354838725e+02,-3.321378064516129075e-02,3.749979354838709616e-02,4.246583225806450923e-02,2.164363225806451713e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.025700738636363667e+02,-6.454509090909090786e-03,8.624999999999999334e-02,4.985795454545454558e-02,3.540340909090908955e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.011138437500000009e+02,-1.501125000000000098e-01,1.050000000000000100e-01,1.012312499999999948e-01,4.824374999999999497e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.015040078125000491e+02,5.507421875000000355e-01,1.912499999999999964e-02,1.912499999999999964e-02,1.270312499999999914e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.011291360294118249e+02,-1.561213235294117430e-01,8.625000000000000722e-02,8.597426470588234726e-02,3.805147058823529077e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.016275223142857271e+02,-3.333705285714286259e-01,1.799999999999999656e-01,1.797321428571428403e-01,4.848214285714285560e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.022505199999999945e+02,1.245002800000000014e-02,7.499999999999998855e-03,7.499999999999998855e-03,1.499999999999999771e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.015055121527777828e+02,5.515104166666665586e-01,1.875000000000000278e-02,1.875000000000000278e-02,1.927083333333333426e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.020799200581395780e+02,3.117005813953488413e-02,1.874999999999999931e-02,1.874999999999999931e-02,2.668604651162790470e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.015497468799999865e+02,3.028093799999999614e-01,1.874999999999999931e-02,1.874999999999999931e-02,3.862499999999999961e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.020477954545454509e+02,-4.690454545454544877e-01,7.499999999999998855e-03,7.499999999999998855e-03,1.363636363636363570e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.023677812500000073e+02,4.599999999999999922e-02,4.312499999999999667e-02,5.170312500000000255e-02,2.840625000000000094e-02,-1.407499999999999929e+01,1.000000000000000000e+01
3.017120249999999828e+02,-5.770000000000000129e-02,7.499999999999998855e-03,7.499999999999998855e-03,7.275000000000000216e-03,-2.200000000000000289e-01,1.000000000000000000e+01
3.020806904761904548e+02,3.240479999999999750e-02,2.587499999999999870e-02,2.587499999999999870e-02,1.548214285714285751e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.017127604166666401e+02,-5.906250000000000389e-02,1.875000000000000278e-02,1.875000000000000278e-02,6.458333333333333287e-03,0.000000000000000000e+00,1.000000000000000000e+01
3.020774131944444321e+02,2.770833333333333134e-02,3.187500000000000056e-02,3.401041666666666796e-02,1.968750000000000014e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.027573949999999741e+02,7.763649999999999718e-01,7.499999999999999722e-03,7.499999999999999722e-03,5.985000000000000736e-03,0.000000000000000000e+00,1.000000000000000000e+01
3.025688749999999914e+02,-1.175000000000000003e-02,1.068749999999999978e-01,6.127500000000001001e-02,4.080000000000000293e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.011219270833333326e+02,-1.516927083333333148e-01,9.000000000000001055e-02,9.234374999999998834e-02,3.367187499999999695e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.020788248823529329e+02,2.967041176470588265e-02,1.580000000000000501e-02,1.580000000000000501e-02,3.048470588235294154e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.026328227692307564e+02,-6.675981692307693116e-01,2.544559999999999877e-02,2.544559999999999877e-02,2.026436923076922747e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.021599531250000155e+02,6.582812500000000122e-02,2.437500000000000083e-02,2.418750000000000067e-02,3.215624999999999734e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.027398511904762017e+02,-6.167857142857142705e-01,1.874999999999999931e-02,1.874999999999999931e-02,1.135714285714285732e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.015106718750000141e+02,-3.607109250000000156e-01,3.749999999999999861e-02,3.749999999999999861e-02,1.945312500000000167e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.016274279038461259e+02,-3.459014615384615743e-01,1.537499999999999978e-01,1.652163461538461720e-01,6.667067307692307876e-02,-1.453846153846154010e+00,1.000000000000000000e+01
3.025655966250000120e+02,-1.157554166666666801e-02,9.374916666666666121e-02,8.480629166666665830e-02,3.209245833333333048e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.015504005909090779e+02,2.971335454545454557e-01,3.000000000000000236e-02,2.880681818181818343e-02,1.561363636363636426e-02,1.381818181818181834e+00,1.000000000000000000e+01
3.010754230769230730e+02,-4.575384615384615050e-01,1.162499999999999992e-02,1.162499999999999992e-02,8.048076923076923420e-03,0.000000000000000000e+00,1.000000000000000000e+01
3.020191447368421223e+02,2.493092105263157721e-01,3.749999999999999861e-02,3.749999999999999861e-02,1.578947368421052683e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.024644342105262922e+02,-2.915789473684210834e-02,1.124999999999999785e-02,1.124999999999999785e-02,7.421052631578948025e-03,0.000000000000000000e+00,1.000000000000000000e+01
3.026363235294116976e+02,-9.724264705882354476e-02,1.125000000000000028e-01,1.171323529411764652e-01,4.919117647058823123e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.026709749999999417e+02,-6.756475199999999459e-01,7.499999999999999722e-03,7.499999999999999722e-03,6.750000000000000791e-03,0.000000000000000000e+00,1.000000000000000000e+01
3.026736622296296559e+02,-6.738421851851852384e-01,3.931999999999998864e-03,3.931999999999998864e-03,1.572800000000000066e-03,-5.185185185185184897e-01,1.000000000000000000e+01
3.024341302083333289e+02,-1.081015833333333204e-01,2.025000000000000064e-02,1.768749999999999836e-02,1.021875000000000040e-02,4.408333333333333215e+00,1.000000000000000000e+01
3.015518355769230538e+02,2.953259615384615788e-01,2.249999999999999917e-02,2.249999999999999917e-02,2.483653846153846198e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.020813538888888843e+02,3.344388888888889105e-02,2.412999999999999867e-02,2.417222222222221995e-02,1.165333333333333325e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.027317861842105344e+02,-8.262532684210527334e-01,7.312499999999999556e-02,7.312499999999999556e-02,4.924342105263157521e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.021134012599999892e+02,2.194987600000000150e-01,1.087499999999999925e-02,1.087499999999999925e-02,4.425000000000000114e-03,0.000000000000000000e+00,1.000000000000000000e+01
3.017131150000000162e+02,-6.519500000000000295e-02,7.499999999999999722e-03,7.499999999999999722e-03,1.499999999999999944e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.025264583785714194e+02,-5.897782142857142633e-03,1.021721571428571423e-01,7.512205000000000965e-02,3.603717857142857417e-02,-7.000000000000000000e+00,1.000000000000000000e+01
3.020806941294117678e+02,3.226472941176470460e-02,2.437500000000000430e-02,2.490441176470588672e-02,1.535294117647058830e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.022683858346153443e+02,6.795192307692307643e-02,1.181249999999999800e-01,1.188461538461538375e-01,5.163461538461538297e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.015521875000000023e+02,2.949609375000000200e-01,2.587500000000000216e-02,2.599218749999999967e-02,9.703124999999999944e-03,0.000000000000000000e+00,1.000000000000000000e+01
3.026444531249999841e+02,-9.898437499999999944e-02,9.562500000000000167e-02,9.562500000000000167e-02,4.499999999999999833e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.027529779411764821e+02,7.802941176470588047e-01,1.874999999999999931e-02,1.874999999999999931e-02,2.531250000000000167e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.021612665529411856e+02,6.601840000000000486e-02,2.156249999999999833e-02,2.106617647058823400e-02,2.040441176470588619e-02,3.811764705882353610e+00,1.000000000000000000e+01
3.020769791666666606e+02,2.674107142857142655e-02,2.531250000000000167e-02,2.531250000000000167e-02,3.348214285714285615e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.028157085869565321e+02,-8.412880434782608052e-01,1.899999999999999953e-02,1.899999999999999953e-02,2.478260869565217586e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.015476968750000424e+02,3.006843750000000037e-01,2.625000000000000250e-02,2.613749999999999754e-02,2.891249999999999723e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.023335089285714048e+02,7.428571428571428825e-02,7.499999999999999722e-03,7.499999999999999722e-03,1.499999999999999944e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.011261778769230659e+02,-1.527500076923076766e-01,7.312499999999999556e-02,8.069711538461538103e-02,6.137019230769231309e-02,-7.076923076923076650e+00,1.000000000000000000e+01
3.011219585714285927e+02,-1.513100000000000001e-01,8.179500000000000659e-02,8.624642857142857111e-02,5.136714285714286121e-02,1.360000000000000142e+01,1.000000000000000000e+01
3.026333125000000450e+02,-6.693750000000000533e-01,2.475000000000000464e-02,2.475000000000000464e-02,1.621875000000000053e-02,0.000000000000000000e+00,1.000000000000000000e+01
3.020164671052631888e+02,-1.178947368421052744e-01,2.025000000000000064e-02,2.025000000000000064e-02,1.393421052631579199e-02,0.000000000000000000e+00,1.000000000000000000e+01
